time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c
2025-09-22T21:19:55.986971,-8.16,-0.62,-5.64,0.04,0.05,0.04,29.67
2025-09-22T21:19:56.101759,-8.18,-0.68,-5.75,0.04,0.05,0.01,29.65
2025-09-22T21:19:56.211758,-8.26,-0.57,-5.78,0.07,-0.0,-0.03,29.65
2025-09-22T21:19:56.293896,-8.26,-0.64,-5.78,0.03,0.04,0.08,29.66
2025-09-22T21:19:56.411226,-8.23,-0.64,-5.69,0.05,0.03,-0.01,29.67
2025-09-22T21:19:56.517696,-8.23,-0.61,-5.75,0.04,0.04,-0.0,29.66
2025-09-22T21:19:56.616948,-8.28,-0.56,-5.66,0.05,0.04,-0.04,29.67
2025-09-22T21:19:56.714696,-8.26,-0.62,-5.74,0.05,0.03,0.03,29.66
2025-09-22T21:19:56.816032,-8.15,-0.66,-5.87,0.05,0.05,-0.01,29.67
2025-09-22T21:19:56.905160,-8.29,-0.58,-5.62,0.02,0.07,0.05,29.68
2025-09-22T21:19:57.047134,-8.23,-0.68,-5.7,0.06,0.02,-0.02,29.66
2025-09-22T21:19:57.141195,-8.29,-0.55,-5.77,0.03,0.05,0.07,29.66
2025-09-22T21:19:57.242814,-8.26,-0.68,-5.73,0.04,0.03,0.02,29.67
2025-09-22T21:19:57.336213,-8.32,-0.49,-5.58,0.05,-0.01,0.05,29.67
2025-09-22T21:19:57.466270,-8.25,-0.62,-5.62,0.05,0.01,0.02,29.67
2025-09-22T21:19:57.577714,-8.27,-0.56,-5.72,0.07,0.0,-0.01,29.68
2025-09-22T21:19:57.654197,-8.27,-0.58,-5.71,0.04,0.04,0.03,29.67
2025-09-22T21:19:57.756228,-8.28,-0.54,-5.71,0.05,0.03,-0.02,29.67
2025-09-22T21:19:57.848201,-8.33,-0.55,-5.72,0.03,0.05,0.04,29.66
2025-09-22T21:19:57.958976,-8.19,-0.68,-5.73,0.05,0.02,0.0,29.66
2025-09-22T21:19:58.063121,-8.28,-0.64,-5.73,0.03,0.04,0.05,29.66
2025-09-22T21:19:58.161208,-8.08,-0.72,-5.75,0.04,0.05,-0.02,29.66
2025-09-22T21:19:58.257097,-8.26,-0.51,-5.64,0.03,0.08,0.04,29.67
2025-09-22T21:19:58.378268,-8.15,-0.7,-5.68,0.04,0.07,-0.0,29.67
2025-09-22T21:19:58.461571,-8.03,-0.76,-5.71,0.09,0.01,-0.08,29.66
2025-09-22T21:19:58.628796,-8.26,-0.48,-5.75,0.03,0.07,0.08,29.67
2025-09-22T21:19:58.727438,-8.23,-0.67,-5.73,0.03,0.07,0.06,29.67
2025-09-22T21:19:58.784949,-8.26,-0.61,-5.62,0.04,0.03,0.02,29.68
2025-09-22T21:19:58.896999,-8.21,-0.59,-5.77,0.05,0.03,0.01,29.68
2025-09-22T21:19:58.986356,-8.24,-0.56,-5.73,0.02,0.06,0.05,29.67
2025-09-22T21:19:59.063350,-8.26,-0.61,-5.67,0.06,0.03,0.0,29.69
2025-09-22T21:19:59.198849,-8.23,-0.64,-5.69,0.04,0.04,0.0,29.67
2025-09-22T21:19:59.298323,-8.26,-0.57,-5.7,0.05,0.02,-0.03,29.68
2025-09-22T21:19:59.408910,-8.26,-0.56,-5.68,0.03,0.05,0.04,29.68
2025-09-22T21:19:59.501533,-8.24,-0.63,-5.7,0.05,0.03,0.01,29.66
2025-09-22T21:19:59.620237,-8.24,-0.6,-5.7,0.05,0.03,-0.01,29.67
2025-09-22T21:19:59.714180,-8.25,-0.59,-5.7,0.05,0.03,-0.0,29.67
2025-09-22T21:19:59.809086,-8.25,-0.58,-5.72,0.05,0.03,0.0,29.66
2025-09-22T21:19:59.914867,-8.22,-0.61,-5.73,0.04,0.04,0.02,29.66
2025-09-22T21:20:00.023602,-8.23,-0.58,-5.72,0.05,0.02,-0.01,29.67
2025-09-22T21:20:00.125901,-8.25,-0.61,-5.74,0.05,0.03,-0.01,29.66
2025-09-22T21:20:00.225660,-8.27,-0.59,-5.7,0.05,0.03,0.01,29.67
2025-09-22T21:20:00.334961,-8.22,-0.6,-5.7,0.04,0.04,0.01,29.67
2025-09-22T21:20:00.410801,-8.22,-0.6,-5.72,0.05,0.03,-0.01,29.66
2025-09-22T21:20:00.532939,-8.24,-0.6,-5.73,0.05,0.03,-0.01,29.68
2025-09-22T21:20:00.642872,-8.25,-0.6,-5.71,0.05,0.03,-0.01,29.66
2025-09-22T21:20:00.741655,-8.23,-0.61,-5.69,0.05,0.03,0.01,29.68
2025-09-22T21:20:00.850417,-8.24,-0.62,-5.71,0.04,0.03,0.0,29.68
2025-09-22T21:20:00.961272,-8.24,-0.63,-5.73,0.05,0.03,-0.0,29.68
2025-09-22T21:20:01.045737,-8.23,-0.61,-5.7,0.05,0.03,-0.0,29.68
2025-09-22T21:20:01.168054,-8.24,-0.59,-5.68,0.05,0.03,-0.01,29.67
2025-09-22T21:20:01.276223,-8.24,-0.64,-5.73,0.05,0.02,-0.03,29.67
2025-09-22T21:20:01.374725,-8.28,-0.58,-5.72,0.06,0.02,-0.01,29.67
2025-09-22T21:20:01.460134,-8.21,-0.62,-5.74,0.05,0.03,0.01,29.67
2025-09-22T21:20:01.568552,-8.23,-0.62,-5.73,0.04,0.03,0.01,29.68
2025-09-22T21:20:01.686441,-8.25,-0.63,-5.7,0.05,0.02,-0.02,29.67
2025-09-22T21:20:01.780850,-8.23,-0.59,-5.71,0.04,0.04,0.02,29.67
2025-09-22T21:20:01.960328,-8.23,-0.62,-5.74,0.05,0.03,-0.0,29.67
2025-09-22T21:20:01.960328,-8.25,-0.62,-5.69,0.05,0.02,-0.03,29.67
2025-09-22T21:20:02.046851,-8.25,-0.58,-5.7,0.04,0.05,-0.01,29.67
2025-09-22T21:20:02.150866,-8.31,-0.5,-5.58,0.03,0.04,0.07,29.67
2025-09-22T21:20:02.253383,-8.21,-0.62,-5.67,0.05,0.02,0.03,29.67
2025-09-22T21:20:02.355323,-8.23,-0.58,-5.75,0.04,0.03,0.02,29.67
2025-09-22T21:20:02.478929,-8.27,-0.63,-5.72,0.03,0.04,0.03,29.68
2025-09-22T21:20:05.898012,-8.25,-0.61,-5.73,0.06,0.01,-0.01,29.71
2025-09-22T21:20:06.000319,-8.24,-0.55,-5.69,0.03,0.06,0.04,29.68
2025-09-22T21:20:06.123675,-8.23,-0.63,-5.7,0.05,0.02,-0.03,29.67
2025-09-22T21:20:06.221973,-8.24,-0.57,-5.75,0.05,0.03,-0.01,29.68
2025-09-22T21:20:06.325841,-8.24,-0.59,-5.71,0.04,0.04,0.02,29.68
2025-09-22T21:20:06.410804,-8.26,-0.58,-5.68,0.03,0.05,0.03,29.69
2025-09-22T21:20:06.514627,-8.23,-0.63,-5.71,0.05,0.02,-0.02,29.69
2025-09-22T21:20:06.620265,-8.29,-0.51,-5.69,0.04,0.03,0.01,29.69
2025-09-22T21:20:06.720364,-8.23,-0.64,-5.73,0.04,0.04,0.03,29.7
2025-09-22T21:20:06.822779,-8.22,-0.64,-5.7,0.06,0.01,-0.02,29.69
2025-09-22T21:20:06.925785,-8.25,-0.58,-5.67,0.04,0.03,0.0,29.7
2025-09-22T21:20:07.031481,-8.25,-0.62,-5.7,0.05,0.02,-0.01,29.68
2025-09-22T21:20:07.131765,-8.25,-0.61,-5.69,0.05,0.03,0.0,29.7
2025-09-22T21:20:07.234814,-8.24,-0.62,-5.71,0.06,0.01,-0.03,29.68
2025-09-22T21:20:07.348706,-8.23,-0.58,-5.71,0.04,0.03,-0.0,29.69
2025-09-22T21:20:07.458928,-8.23,-0.63,-5.72,0.06,0.02,-0.02,29.68
2025-09-22T21:20:07.551050,-8.23,-0.57,-5.68,0.05,0.03,0.01,29.68
2025-09-22T21:20:07.658198,-8.21,-0.66,-5.69,0.04,0.03,0.01,29.67
2025-09-22T21:20:07.754255,-8.25,-0.62,-5.71,0.06,0.01,-0.03,29.69
2025-09-22T21:20:07.855973,-8.26,-0.56,-5.7,0.04,0.04,0.02,29.68
2025-09-22T21:20:07.957036,-8.23,-0.65,-5.7,0.04,0.04,0.02,29.69
2025-09-22T21:20:08.070041,-8.23,-0.64,-5.72,0.06,0.01,-0.04,29.67
2025-09-22T21:20:08.161797,-8.27,-0.54,-5.68,0.05,0.03,0.01,29.67
2025-09-22T21:20:08.265274,-8.23,-0.63,-5.7,0.04,0.04,0.03,29.69
2025-09-22T21:20:08.376676,-8.22,-0.63,-5.69,0.06,0.01,-0.03,29.69
2025-09-22T21:20:08.475494,-8.26,-0.58,-5.71,0.05,0.03,-0.01,29.69
2025-09-22T21:20:08.578467,-8.25,-0.6,-5.69,0.04,0.04,0.02,29.69
2025-09-22T21:20:08.676778,-8.22,-0.61,-5.7,0.05,0.04,0.01,29.69
2025-09-22T21:20:08.779060,-8.23,-0.6,-5.72,0.04,0.03,-0.0,29.67
2025-09-22T21:20:08.882752,-8.27,-0.58,-5.69,0.05,0.03,-0.01,29.68
2025-09-22T21:20:08.985797,-8.27,-0.57,-5.7,0.05,0.03,0.01,29.69
2025-09-22T21:20:09.088847,-8.23,-0.61,-5.72,0.05,0.03,-0.0,29.69
2025-09-22T21:20:09.191815,-8.25,-0.61,-5.69,0.05,0.02,-0.02,29.68
2025-09-22T21:20:09.294657,-8.27,-0.58,-5.68,0.05,0.03,-0.01,29.7
2025-09-22T21:20:09.397582,-8.25,-0.59,-5.7,0.05,0.03,0.01,29.69
2025-09-22T21:20:09.502948,-8.23,-0.63,-5.67,0.05,0.02,-0.01,29.7
2025-09-22T21:20:09.617324,-8.25,-0.6,-5.73,0.05,0.02,-0.01,29.7
2025-09-22T21:20:09.706754,-8.24,-0.61,-5.71,0.05,0.03,0.01,29.71
2025-09-22T21:20:09.830888,-8.24,-0.59,-5.71,0.05,0.03,0.01,29.69
2025-09-22T21:20:09.922752,-8.25,-0.61,-5.69,0.05,0.03,-0.01,29.68
2025-09-22T21:20:10.028279,-8.26,-0.6,-5.73,0.05,0.03,-0.0,29.71
2025-09-22T21:20:10.118852,-8.25,-0.59,-5.71,0.05,0.04,0.02,29.69
2025-09-22T21:20:10.221845,-8.22,-0.58,-5.71,0.04,0.04,0.0,29.7
2025-09-22T21:20:10.330496,-8.26,-0.62,-5.68,0.05,0.03,-0.02,29.69
2025-09-22T21:20:10.427747,-8.28,-0.57,-5.72,0.04,0.05,0.03,29.69
2025-09-22T21:20:10.530866,-8.22,-0.65,-5.72,0.05,0.02,-0.01,29.69
2025-09-22T21:20:10.632798,-8.24,-0.57,-5.7,0.06,0.01,-0.03,29.7
2025-09-22T21:20:10.757990,-8.25,-0.59,-5.71,0.04,0.04,0.02,29.7
2025-09-22T21:20:10.841957,-8.23,-0.64,-5.7,0.06,0.02,-0.01,29.69
2025-09-22T21:20:10.944399,-8.26,-0.55,-5.7,0.05,0.03,0.02,29.71
2025-09-22T21:20:11.048412,-8.23,-0.64,-5.71,0.03,0.04,0.02,29.67
2025-09-22T21:20:11.150891,-8.25,-0.64,-5.73,0.05,0.03,-0.0,29.7
2025-09-22T21:20:11.253921,-8.22,-0.6,-5.74,0.05,0.03,0.01,29.7
2025-09-22T21:20:11.355922,-8.19,-0.58,-5.67,0.05,0.04,0.01,29.7
2025-09-22T21:20:11.457671,-8.14,-0.76,-5.82,0.05,0.04,-0.04,29.69
2025-09-22T21:20:11.563943,-8.26,-0.51,-5.66,0.05,0.04,0.01,29.69
2025-09-22T21:20:11.662626,-8.2,-0.7,-5.7,0.03,0.05,0.05,29.7
2025-09-22T21:20:11.766855,-8.26,-0.56,-5.67,0.06,0.02,-0.02,29.68
2025-09-22T21:20:11.869734,-8.21,-0.65,-5.76,0.04,0.03,0.03,29.67
2025-09-22T21:20:11.973310,-8.21,-0.63,-5.78,0.04,0.05,0.01,29.68
2025-09-22T21:20:12.075559,-8.28,-0.6,-5.69,0.04,0.05,0.0,29.7
2025-09-22T21:20:12.178796,-8.24,-0.63,-5.77,0.04,0.02,0.0,29.68
2025-09-22T21:20:12.309042,-8.29,-0.57,-5.73,0.06,0.02,-0.02,29.7
2025-09-22T21:20:12.385838,-8.24,-0.62,-5.67,0.04,0.04,0.02,29.69
2025-09-22T21:20:12.489887,-8.21,-0.65,-5.71,0.06,0.02,-0.02,29.71
2025-09-22T21:20:12.591341,-8.26,-0.58,-5.7,0.05,0.02,-0.01,29.69
2025-09-22T21:20:12.694843,-8.27,-0.61,-5.72,0.05,0.03,-0.01,29.68
2025-09-22T21:20:12.795950,-8.23,-0.62,-5.72,0.05,0.03,0.0,29.69
2025-09-22T21:20:12.904323,-8.25,-0.56,-5.71,0.05,0.03,-0.01,29.7
2025-09-22T21:20:13.005177,-8.25,-0.61,-5.81,0.05,0.05,-0.01,29.69
2025-09-22T21:20:13.118825,-8.22,-0.61,-5.73,0.04,0.05,0.05,29.68
2025-09-22T21:20:13.209295,-8.24,-0.54,-5.64,0.05,0.05,-0.05,29.69
2025-09-22T21:20:13.318713,-8.22,-0.61,-5.69,0.05,0.03,-0.04,29.7
2025-09-22T21:20:13.414811,-8.22,-0.54,-5.67,0.07,0.0,-0.04,29.7
2025-09-22T21:20:13.517720,-8.23,-0.57,-5.78,0.01,0.09,0.06,29.7
2025-09-22T21:20:13.620781,-8.25,-0.62,-5.68,0.06,0.01,-0.04,29.69
2025-09-22T21:20:13.723798,-8.3,-0.53,-5.61,0.07,-0.02,-0.07,29.7
2025-09-22T21:20:13.826780,-8.23,-0.56,-5.74,0.05,0.04,0.02,29.69
2025-09-22T21:20:13.929008,-8.23,-0.6,-5.74,0.04,0.04,0.01,29.69
2025-09-22T21:20:14.032781,-8.22,-0.62,-5.72,0.03,0.04,-0.01,29.7
2025-09-22T21:20:14.136277,-8.22,-0.64,-5.69,0.08,-0.0,-0.07,29.71
2025-09-22T21:20:14.238713,-8.29,-0.53,-5.63,0.04,0.03,0.0,29.69
2025-09-22T21:20:14.341826,-8.2,-0.68,-5.81,0.05,0.02,-0.02,29.7
2025-09-22T21:20:14.444820,-8.2,-0.64,-5.72,0.03,0.06,0.03,29.7
2025-09-22T21:20:14.649090,-8.26,-0.65,-5.71,0.04,0.04,0.06,29.69
2025-09-22T21:20:14.650593,-8.24,-0.68,-5.73,0.03,0.07,0.02,29.69
2025-09-22T21:20:14.754272,-8.32,-0.49,-5.68,0.05,-0.0,0.03,29.69
2025-09-22T21:20:14.859896,-8.27,-0.64,-5.7,0.02,0.07,0.09,29.71
2025-09-22T21:20:15.004540,-8.36,-0.52,-5.66,0.08,-0.0,-0.02,29.69
2025-09-22T21:20:15.085993,-8.26,-0.58,-5.77,0.05,0.02,0.0,29.69
2025-09-22T21:20:15.165780,-8.24,-0.6,-5.7,0.05,0.02,-0.06,29.68
2025-09-22T21:20:15.271904,-8.28,-0.53,-5.64,0.04,0.04,0.0,29.7
2025-09-22T21:20:15.421873,-8.3,-0.6,-5.69,0.06,0.0,0.01,29.7
2025-09-22T21:20:15.478198,-8.22,-0.62,-5.71,0.04,0.03,-0.01,29.7
2025-09-22T21:20:15.589596,-8.23,-0.57,-5.7,0.04,0.04,0.01,29.7
2025-09-22T21:20:15.680750,-8.25,-0.67,-5.77,0.04,0.06,0.01,29.69
2025-09-22T21:20:15.783770,-8.22,-0.67,-5.79,0.09,-0.03,-0.1,29.69
2025-09-22T21:20:15.895858,-8.26,-0.54,-5.71,0.02,0.05,0.04,29.7
2025-09-22T21:20:15.990978,-8.19,-0.71,-5.7,0.05,0.02,-0.02,29.69
2025-09-22T21:20:16.093413,-8.25,-0.57,-5.66,0.06,0.02,-0.02,29.7
2025-09-22T21:20:16.205517,-8.18,-0.69,-5.7,0.04,0.03,0.01,29.69
2025-09-22T21:20:16.298780,-8.25,-0.61,-5.72,0.05,0.02,-0.03,29.69
2025-09-22T21:20:16.431798,-8.25,-0.57,-5.71,0.04,0.04,0.01,29.69
2025-09-22T21:20:16.504563,-8.24,-0.64,-5.71,0.04,0.04,0.03,29.69
2025-09-22T21:20:16.610347,-8.21,-0.62,-5.72,0.05,0.02,-0.02,29.68
2025-09-22T21:20:16.722129,-8.25,-0.57,-5.69,0.05,0.03,-0.01,29.71
2025-09-22T21:20:16.821374,-8.24,-0.62,-5.72,0.03,0.05,0.04,29.72
2025-09-22T21:20:16.918864,-8.24,-0.65,-5.72,0.05,0.03,-0.01,29.7
2025-09-22T21:20:17.020944,-8.25,-0.56,-5.7,0.01,0.06,0.08,29.69
2025-09-22T21:20:17.124327,-8.26,-0.47,-5.57,-0.15,-0.25,-0.31,29.7
2025-09-22T21:20:17.227248,-8.14,-0.73,-5.91,-0.25,0.3,-0.02,29.69
2025-09-22T21:20:17.330350,-7.97,0.55,-6.17,0.46,-0.03,0.16,29.68
2025-09-22T21:20:17.432796,-8.06,-0.14,-6.11,0.01,0.06,-0.02,29.68
2025-09-22T21:20:17.536241,-8.07,-0.07,-6.08,0.11,-0.02,0.03,29.69
2025-09-22T21:20:17.640285,-8.13,-0.23,-5.89,-0.29,0.02,-0.15,29.69
2025-09-22T21:20:17.741527,-8.11,0.01,-6.14,0.26,-0.12,-0.23,29.7
2025-09-22T21:20:17.847908,-7.68,-0.82,-5.37,0.06,-0.01,-0.04,29.71
2025-09-22T21:20:17.951401,-8.18,-0.48,-5.56,0.06,-0.0,0.04,29.69
2025-09-22T21:20:18.050679,-8.25,-0.54,-5.62,0.12,-0.15,-0.16,29.7
2025-09-22T21:20:18.153735,-8.34,-0.45,-5.47,-0.11,0.2,0.27,29.69
2025-09-22T21:20:18.256687,-8.27,-0.4,-5.58,0.02,0.11,0.12,29.71
2025-09-22T21:20:18.359498,-8.32,0.02,-5.57,0.03,0.19,0.16,29.69
2025-09-22T21:20:18.463287,-8.24,0.14,-5.73,-0.0,0.22,-0.06,29.69
2025-09-22T21:20:18.565780,-8.14,-0.09,-5.92,0.07,0.02,-0.01,29.69
2025-09-22T21:20:18.668561,-8.18,-0.05,-5.9,0.1,0.01,0.01,29.71
2025-09-22T21:20:18.771576,-8.29,-0.26,-5.69,0.13,-0.13,-0.14,29.71
2025-09-22T21:20:18.874560,-8.15,-0.47,-5.64,0.05,0.01,-0.06,29.72
2025-09-22T21:20:18.978270,-8.36,-0.28,-5.61,0.07,-0.04,-0.05,29.7
2025-09-22T21:20:19.081291,-8.25,-0.52,-5.55,0.05,0.01,-0.03,29.72
2025-09-22T21:20:19.185828,-8.32,-0.4,-5.56,-0.0,0.04,0.07,29.7
2025-09-22T21:20:19.288338,-8.31,-0.36,-5.58,0.02,0.05,0.03,29.7
2025-09-22T21:20:19.414058,-8.27,-0.28,-5.8,-0.01,0.17,0.11,29.69
2025-09-22T21:20:19.494341,-8.17,-0.18,-5.96,0.02,0.08,0.01,29.71
2025-09-22T21:20:19.596736,-8.22,-0.12,-5.8,0.05,0.03,0.01,29.7
2025-09-22T21:20:19.699290,-8.2,-0.17,-5.8,0.1,-0.02,-0.07,29.72
2025-09-22T21:20:19.802796,-8.25,-0.25,-5.76,0.11,-0.03,-0.09,29.69
2025-09-22T21:20:19.904729,-8.26,-0.39,-5.46,-0.0,-0.03,0.08,29.71
2025-09-22T21:20:20.007662,-8.27,-0.43,-5.63,0.07,-0.02,-0.06,29.71
2025-09-22T21:20:20.110661,-8.31,-0.42,-5.54,0.04,-0.02,-0.03,29.7
2025-09-22T21:20:20.213982,-8.28,-0.41,-5.65,-0.01,0.1,0.11,29.73
2025-09-22T21:20:20.317780,-8.3,-0.39,-5.64,0.03,0.04,0.01,29.7
2025-09-22T21:20:20.419580,-8.33,-0.18,-5.65,0.01,0.08,0.05,29.7
2025-09-22T21:20:20.523264,-8.27,-0.19,-5.69,0.06,0.05,0.02,29.68
2025-09-22T21:20:20.625657,-8.24,-0.24,-5.74,0.08,0.0,-0.03,29.69
2025-09-22T21:20:20.728525,-8.26,-0.31,-5.68,0.1,-0.02,-0.08,29.7
2025-09-22T21:20:20.832318,-8.33,-0.29,-5.68,0.05,0.03,-0.0,29.69
2025-09-22T21:20:20.937106,-8.28,-0.42,-5.65,0.07,0.0,-0.04,29.69
2025-09-22T21:20:21.039304,-8.3,-0.37,-5.62,0.05,0.03,0.0,29.69
2025-09-22T21:20:21.143612,-8.27,-0.38,-5.62,0.04,0.03,-0.0,29.69
2025-09-22T21:20:21.245843,-8.27,-0.38,-5.65,0.03,0.05,0.03,29.7
2025-09-22T21:20:21.347654,-8.3,-0.24,-5.68,0.01,0.06,0.05,29.71
2025-09-22T21:20:21.450663,-8.26,-0.23,-5.73,0.03,0.05,0.03,29.69
2025-09-22T21:20:21.553264,-8.26,-0.24,-5.72,0.06,0.01,-0.03,29.7
2025-09-22T21:20:21.656274,-8.29,-0.24,-5.67,0.08,-0.01,-0.06,29.69
2025-09-22T21:20:21.759390,-8.26,-0.39,-5.63,0.06,0.0,-0.07,29.71
2025-09-22T21:20:21.862201,-8.32,-0.33,-5.62,0.05,0.03,0.01,29.69
2025-09-22T21:20:21.965221,-8.28,-0.37,-5.62,0.05,0.03,-0.01,29.7
2025-09-22T21:20:22.068288,-8.26,-0.37,-5.61,0.04,0.03,0.01,29.7
2025-09-22T21:20:22.170519,-8.3,-0.32,-5.65,0.04,0.04,0.02,29.7
2025-09-22T21:20:22.273488,-8.28,-0.32,-5.66,0.01,0.07,0.06,29.67
2025-09-22T21:20:22.375907,-8.27,-0.26,-5.7,0.03,0.05,0.03,29.7
2025-09-22T21:20:22.479553,-8.29,-0.23,-5.68,0.05,0.03,-0.0,29.69
2025-09-22T21:20:22.583302,-8.26,-0.26,-5.71,0.07,0.0,-0.04,29.7
2025-09-22T21:20:22.686234,-8.29,-0.31,-5.63,0.08,0.01,-0.03,29.71
2025-09-22T21:20:22.788702,-8.28,-0.38,-5.66,0.06,0.01,-0.03,29.7
2025-09-22T21:20:22.891989,-8.29,-0.36,-5.65,0.05,0.03,-0.0,29.69
2025-09-22T21:20:22.994735,-8.3,-0.36,-5.67,0.04,0.03,0.01,29.68
2025-09-22T21:20:23.098208,-8.28,-0.38,-5.64,0.04,0.04,0.02,29.68
2025-09-22T21:20:23.201267,-8.26,-0.34,-5.63,0.02,0.06,0.05,29.69
2025-09-22T21:20:23.303740,-8.28,-0.27,-5.69,0.03,0.05,0.03,29.71
2025-09-22T21:20:23.407709,-8.27,-0.24,-5.71,0.05,0.04,0.01,29.69
2025-09-22T21:20:23.510257,-8.27,-0.28,-5.69,0.06,0.02,-0.02,29.68
2025-09-22T21:20:23.612520,-8.28,-0.31,-5.66,0.08,-0.0,-0.06,29.69
2025-09-22T21:20:23.715792,-8.29,-0.31,-5.65,0.06,0.02,-0.02,29.69
2025-09-22T21:20:23.819227,-8.28,-0.38,-5.64,0.05,0.03,0.0,29.69
2025-09-22T21:20:23.922190,-8.29,-0.35,-5.63,0.05,0.03,-0.0,29.7
2025-09-22T21:20:24.024626,-8.29,-0.3,-5.62,0.05,0.01,-0.04,29.69
2025-09-22T21:20:24.127626,-8.26,-0.36,-5.66,0.02,0.05,0.04,29.69
2025-09-22T21:20:24.230953,-8.24,-0.37,-5.66,0.04,0.03,-0.01,29.69
2025-09-22T21:20:24.333619,-8.29,-0.21,-5.65,0.03,0.05,0.04,29.7
2025-09-22T21:20:24.436488,-8.26,-0.36,-5.68,0.05,0.02,-0.02,29.7
2025-09-22T21:20:24.539552,-8.3,-0.28,-5.67,0.08,-0.01,-0.06,29.69
2025-09-22T21:20:24.642472,-8.25,-0.4,-5.63,0.05,0.04,0.02,29.7
2025-09-22T21:20:24.745620,-8.32,-0.28,-5.62,0.05,0.02,-0.01,29.73
2025-09-22T21:20:24.848754,-8.28,-0.37,-5.66,0.04,0.03,-0.0,29.69
2025-09-22T21:20:24.952733,-8.27,-0.36,-5.67,0.04,0.04,0.01,29.69
2025-09-22T21:20:25.091261,-8.28,-0.3,-5.62,0.04,0.04,0.02,29.69
2025-09-22T21:20:25.199139,-8.25,-0.35,-5.65,0.03,0.04,0.02,29.7
2025-09-22T21:20:25.283895,-8.29,-0.3,-5.68,0.07,-0.0,-0.06,29.69
2025-09-22T21:20:25.373266,-8.3,-0.22,-5.66,0.05,0.04,0.02,29.67
2025-09-22T21:20:25.467748,-8.23,-0.4,-5.65,0.07,0.01,-0.03,29.67
2025-09-22T21:20:25.569051,-8.27,-0.3,-5.62,0.05,0.02,-0.01,29.68
2025-09-22T21:20:25.671763,-8.29,-0.37,-5.67,0.05,0.03,-0.0,29.69
2025-09-22T21:20:25.775611,-8.3,-0.34,-5.63,0.05,0.03,-0.01,29.69
2025-09-22T21:20:25.878457,-8.28,-0.32,-5.61,0.04,0.04,0.02,29.69
2025-09-22T21:20:25.982242,-8.27,-0.37,-5.64,0.04,0.03,0.0,29.67
2025-09-22T21:20:26.085213,-8.31,-0.27,-5.66,0.04,0.03,0.0,29.68
2025-09-22T21:20:26.187667,-8.27,-0.29,-5.66,0.03,0.05,0.04,29.69
2025-09-22T21:20:26.290434,-8.26,-0.35,-5.66,0.06,0.01,-0.03,29.69
2025-09-22T21:20:26.393717,-8.3,-0.26,-5.66,0.06,0.01,-0.03,29.69
2025-09-22T21:20:26.495930,-8.32,-0.32,-5.66,0.05,0.03,0.0,29.7
2025-09-22T21:20:26.599186,-8.28,-0.36,-5.65,0.05,0.02,-0.01,29.68
2025-09-22T21:20:26.702493,-8.29,-0.35,-5.65,0.05,0.03,0.01,29.66
2025-09-22T21:20:26.804474,-8.29,-0.34,-5.66,0.05,0.03,-0.0,29.67
2025-09-22T21:20:26.909690,-8.27,-0.32,-5.66,0.04,0.03,0.0,29.71
2025-09-22T21:20:27.011705,-8.28,-0.32,-5.65,0.03,0.05,0.03,29.68
2025-09-22T21:20:27.115208,-8.26,-0.34,-5.66,0.05,0.03,-0.01,29.67
2025-09-22T21:20:27.217598,-8.31,-0.27,-5.7,0.06,0.02,-0.03,29.68
2025-09-22T21:20:27.320725,-8.3,-0.31,-5.67,0.05,0.03,0.0,29.69
2025-09-22T21:20:27.423669,-8.3,-0.37,-5.68,0.05,0.03,0.01,29.69
2025-09-22T21:20:27.526596,-8.28,-0.34,-5.61,0.05,0.03,-0.01,29.69
2025-09-22T21:20:27.628916,-8.27,-0.31,-5.67,0.04,0.03,0.01,29.69
2025-09-22T21:20:27.732721,-8.31,-0.34,-5.66,0.05,0.03,0.0,29.67
2025-09-22T21:20:27.835439,-8.3,-0.34,-5.61,0.04,0.04,0.02,29.68
2025-09-22T21:20:27.938845,-8.29,-0.32,-5.64,0.04,0.04,0.01,29.69
2025-09-22T21:20:28.041416,-8.28,-0.31,-5.67,0.04,0.03,-0.01,29.69
2025-09-22T21:20:28.147247,-8.3,-0.28,-5.68,0.06,0.02,-0.01,29.68
2025-09-22T21:20:28.248688,-8.27,-0.31,-5.64,0.05,0.03,0.01,29.69
2025-09-22T21:20:28.352223,-8.28,-0.36,-5.66,0.05,0.03,-0.0,29.69
2025-09-22T21:20:28.456914,-8.28,-0.33,-5.64,0.05,0.02,-0.02,29.69
2025-09-22T21:20:28.558754,-8.31,-0.32,-5.64,0.05,0.03,0.0,29.69
2025-09-22T21:20:28.661737,-8.29,-0.38,-5.65,0.05,0.03,0.01,29.68
2025-09-22T21:20:28.775851,-8.28,-0.32,-5.63,0.05,0.02,-0.01,29.7
2025-09-22T21:20:28.869252,-8.28,-0.33,-5.68,0.04,0.04,0.02,29.71
2025-09-22T21:20:28.968638,-8.29,-0.26,-5.6,0.03,0.07,0.06,29.69
2025-09-22T21:20:29.079048,-8.28,-0.36,-5.65,0.05,0.02,-0.03,29.7
2025-09-22T21:20:29.181232,-8.26,-0.32,-5.69,0.06,0.01,-0.04,29.69
2025-09-22T21:20:29.286781,-8.28,-0.32,-5.68,0.05,0.02,-0.01,29.69
2025-09-22T21:20:29.414005,-8.29,-0.35,-5.63,0.05,0.03,0.0,29.67
